order_id,account_id,account_name,vertical,product_id,product_name,quantity,order_date,use_case
O01708,A0070,RetailCo10,retail,P0002,Meraki MX250,5,2023-11-26,Customer analytics Wi-Fi
O01709,A0081,GovernmentCo1,government,P0006,Meraki MS225,16,2025-02-07,City surveillance camera
O01710,A0085,GovernmentCo5,government,P0006,Meraki MS225,33,2024-02-07,Secure inter-agency link
O01711,A0042,ManufacturingCo2,manufacturing,P0010,Meraki MT10,27,2024-05-29,Supply chain tracking
O01712,A0038,EducationCo18,education,P0003,Meraki MR33,37,2024-04-11,Online testing infrastructure
O01713,A0069,RetailCo9,retail,P0007,Meraki MV12,46,2023-12-04,In-store digital signage
O01714,A0065,RetailCo5,retail,P0002,Meraki MX250,17,2024-05-22,Inventory system network
O01715,A0084,GovernmentCo4,government,P0004,Meraki MR36,3,2024-05-30,City surveillance camera
O01716,A0001,HealthcareCo1,healthcare,P0009,Meraki MV72,50,2024-11-12,Medical imaging storage
O01717,A0059,ManufacturingCo19,manufacturing,P0002,Meraki MX250,13,2024-06-21,Factory floor monitoring
O01718,A0002,HealthcareCo2,healthcare,P0007,Meraki MV12,35,2024-08-07,HIPAA compliance monitoring
O01719,A0036,EducationCo16,education,P0007,Meraki MV12,18,2023-10-10,Student device management
O01720,A0093,GovernmentCo13,government,P0010,Meraki MT10,28,2024-09-05,Emergency response network
O01721,A0078,RetailCo18,retail,P0004,Meraki MR36,12,2023-09-30,Inventory system network
O01722,A0042,ManufacturingCo2,manufacturing,P0002,Meraki MX250,9,2024-02-07,Supply chain tracking
O01723,A0044,ManufacturingCo4,manufacturing,P0001,Meraki MX64,40,2024-11-13,Supply chain tracking
O01724,A0087,GovernmentCo7,government,P0002,Meraki MX250,38,2025-03-21,Public Wi-Fi rollout
O01725,A0099,GovernmentCo19,government,P0008,Meraki MV22,16,2024-03-01,City surveillance camera
O01726,A0010,HealthcareCo10,healthcare,P0009,Meraki MV72,33,2024-03-31,Patient data security
O01727,A0082,GovernmentCo2,government,P0006,Meraki MS225,22,2023-06-23,City surveillance camera
O01728,A0007,HealthcareCo7,healthcare,P0005,Meraki MS120,28,2025-02-27,Patient data security
O01729,A0088,GovernmentCo8,government,P0002,Meraki MX250,38,2024-06-19,Secure inter-agency link
O01730,A0086,GovernmentCo6,government,P0003,Meraki MR33,10,2024-10-26,City surveillance camera
O01731,A0061,RetailCo1,retail,P0006,Meraki MS225,28,2023-12-07,POS security
O01732,A0047,ManufacturingCo7,manufacturing,P0008,Meraki MV22,3,2024-04-28,Factory floor monitoring
O01733,A0100,GovernmentCo20,government,P0004,Meraki MR36,6,2024-09-22,City surveillance camera
O01734,A0075,RetailCo15,retail,P0009,Meraki MV72,47,2023-07-16,Inventory system network
O01735,A0076,RetailCo16,retail,P0010,Meraki MT10,5,2025-02-12,POS security
O01736,A0035,EducationCo15,education,P0006,Meraki MS225,8,2024-05-14,Student device management
O01737,A0010,HealthcareCo10,healthcare,P0005,Meraki MS120,28,2024-02-21,Patient data security
O01738,A0022,EducationCo2,education,P0002,Meraki MX250,47,2025-03-13,Online testing infrastructure
O01739,A0071,RetailCo11,retail,P0001,Meraki MX64,44,2024-09-19,Customer analytics Wi-Fi
O01740,A0055,ManufacturingCo15,manufacturing,P0007,Meraki MV12,40,2023-11-28,Supply chain tracking
O01741,A0084,GovernmentCo4,government,P0008,Meraki MV22,9,2024-11-18,City surveillance camera
O01742,A0096,GovernmentCo16,government,P0010,Meraki MT10,31,2023-07-20,Public Wi-Fi rollout
O01743,A0015,HealthcareCo15,healthcare,P0006,Meraki MS225,50,2024-08-24,HIPAA compliance monitoring
O01744,A0068,RetailCo8,retail,P0008,Meraki MV22,24,2024-03-30,POS security
O01745,A0015,HealthcareCo15,healthcare,P0007,Meraki MV12,34,2024-07-23,Remote telehealth setup
O01746,A0050,ManufacturingCo10,manufacturing,P0010,Meraki MT10,47,2025-02-02,Factory floor monitoring
O01747,A0059,ManufacturingCo19,manufacturing,P0008,Meraki MV22,23,2025-02-10,Safety camera installation
O01748,A0014,HealthcareCo14,healthcare,P0005,Meraki MS120,7,2025-04-27,Patient data security
O01749,A0017,HealthcareCo17,healthcare,P0008,Meraki MV22,8,2024-11-19,Medical imaging storage
O01750,A0072,RetailCo12,retail,P0002,Meraki MX250,3,2023-08-07,POS security
O01751,A0083,GovernmentCo3,government,P0001,Meraki MX64,24,2024-08-16,City surveillance camera
O01752,A0088,GovernmentCo8,government,P0007,Meraki MV12,49,2024-02-08,Public Wi-Fi rollout
O01753,A0062,RetailCo2,retail,P0007,Meraki MV12,42,2024-06-03,Customer analytics Wi-Fi
O01754,A0014,HealthcareCo14,healthcare,P0005,Meraki MS120,26,2024-08-14,Medical imaging storage
O01755,A0049,ManufacturingCo9,manufacturing,P0005,Meraki MS120,45,2024-08-29,Supply chain tracking
O01756,A0074,RetailCo14,retail,P0004,Meraki MR36,1,2024-12-19,In-store digital signage
O01757,A0100,GovernmentCo20,government,P0002,Meraki MX250,16,2024-04-11,City surveillance camera
O01758,A0094,GovernmentCo14,government,P0001,Meraki MX64,19,2025-03-05,City surveillance camera
O01759,A0099,GovernmentCo19,government,P0005,Meraki MS120,19,2025-01-27,Secure inter-agency link
O01760,A0018,HealthcareCo18,healthcare,P0010,Meraki MT10,43,2023-09-01,Patient data security
O01761,A0014,HealthcareCo14,healthcare,P0009,Meraki MV72,50,2023-08-30,Medical imaging storage
O01762,A0065,RetailCo5,retail,P0001,Meraki MX64,49,2023-12-31,Customer analytics Wi-Fi
O01763,A0024,EducationCo4,education,P0010,Meraki MT10,37,2023-08-03,Campus wireless expansion
O01764,A0045,ManufacturingCo5,manufacturing,P0008,Meraki MV22,28,2024-06-23,Safety camera installation
O01765,A0002,HealthcareCo2,healthcare,P0009,Meraki MV72,44,2024-05-05,Patient data security
O01766,A0098,GovernmentCo18,government,P0010,Meraki MT10,39,2024-08-11,Secure inter-agency link
O01767,A0059,ManufacturingCo19,manufacturing,P0006,Meraki MS225,23,2024-12-30,Supply chain tracking
O01768,A0032,EducationCo12,education,P0004,Meraki MR36,12,2025-01-17,Lecture hall streaming
O01769,A0098,GovernmentCo18,government,P0006,Meraki MS225,10,2024-05-14,Emergency response network
O01770,A0030,EducationCo10,education,P0007,Meraki MV12,45,2023-11-16,Campus wireless expansion
O01771,A0086,GovernmentCo6,government,P0003,Meraki MR33,9,2023-10-28,City surveillance camera
O01772,A0091,GovernmentCo11,government,P0003,Meraki MR33,50,2024-06-30,City surveillance camera
O01773,A0003,HealthcareCo3,healthcare,P0005,Meraki MS120,25,2025-05-03,Patient data security
O01774,A0090,GovernmentCo10,government,P0008,Meraki MV22,43,2025-01-31,Public Wi-Fi rollout
O01775,A0046,ManufacturingCo6,manufacturing,P0004,Meraki MR36,18,2025-01-27,Supply chain tracking
O01776,A0019,HealthcareCo19,healthcare,P0006,Meraki MS225,1,2024-01-12,Remote telehealth setup
O01777,A0021,EducationCo1,education,P0002,Meraki MX250,17,2024-08-09,Student device management
O01778,A0036,EducationCo16,education,P0004,Meraki MR36,12,2025-01-25,Lecture hall streaming
O01779,A0014,HealthcareCo14,healthcare,P0009,Meraki MV72,33,2025-02-27,HIPAA compliance monitoring
O01780,A0058,ManufacturingCo18,manufacturing,P0007,Meraki MV12,40,2025-05-02,Supply chain tracking
O01781,A0033,EducationCo13,education,P0008,Meraki MV22,3,2023-07-27,Student device management
O01782,A0031,EducationCo11,education,P0001,Meraki MX64,12,2023-06-04,Online testing infrastructure
O01783,A0076,RetailCo16,retail,P0008,Meraki MV22,41,2025-03-13,Inventory system network
O01784,A0040,EducationCo20,education,P0004,Meraki MR36,32,2023-09-21,Lecture hall streaming
O01785,A0024,EducationCo4,education,P0010,Meraki MT10,41,2023-12-01,Online testing infrastructure
O01786,A0066,RetailCo6,retail,P0009,Meraki MV72,18,2025-01-31,In-store digital signage
O01787,A0087,GovernmentCo7,government,P0001,Meraki MX64,25,2025-02-03,Public Wi-Fi rollout
O01788,A0013,HealthcareCo13,healthcare,P0002,Meraki MX250,27,2023-08-12,Patient data security
O01789,A0010,HealthcareCo10,healthcare,P0001,Meraki MX64,42,2023-06-02,Patient data security
O01790,A0052,ManufacturingCo12,manufacturing,P0006,Meraki MS225,48,2023-12-01,IoT sensor connectivity
O01791,A0073,RetailCo13,retail,P0010,Meraki MT10,48,2023-09-20,In-store digital signage
O01792,A0052,ManufacturingCo12,manufacturing,P0001,Meraki MX64,46,2024-12-26,Factory floor monitoring
O01793,A0097,GovernmentCo17,government,P0001,Meraki MX64,25,2024-01-01,Public Wi-Fi rollout
O01794,A0007,HealthcareCo7,healthcare,P0007,Meraki MV12,34,2023-11-24,Remote telehealth setup
O01795,A0029,EducationCo9,education,P0001,Meraki MX64,2,2024-05-31,Online testing infrastructure
O01796,A0033,EducationCo13,education,P0001,Meraki MX64,7,2024-11-28,Student device management
O01797,A0034,EducationCo14,education,P0007,Meraki MV12,7,2024-08-28,Lecture hall streaming
O01798,A0026,EducationCo6,education,P0010,Meraki MT10,44,2025-02-14,Campus wireless expansion
O01799,A0004,HealthcareCo4,healthcare,P0010,Meraki MT10,13,2024-07-05,HIPAA compliance monitoring
O01800,A0068,RetailCo8,retail,P0002,Meraki MX250,4,2024-03-26,Customer analytics Wi-Fi
O01801,A0026,EducationCo6,education,P0007,Meraki MV12,47,2024-01-16,Online testing infrastructure
O01802,A0094,GovernmentCo14,government,P0007,Meraki MV12,18,2023-10-05,Secure inter-agency link
O01803,A0100,GovernmentCo20,government,P0003,Meraki MR33,28,2024-10-02,Public Wi-Fi rollout
O01804,A0064,RetailCo4,retail,P0005,Meraki MS120,41,2023-06-21,Inventory system network
O01805,A0027,EducationCo7,education,P0009,Meraki MV72,11,2024-10-26,Campus wireless expansion
O01806,A0038,EducationCo18,education,P0006,Meraki MS225,16,2023-12-22,Campus wireless expansion
O01807,A0006,HealthcareCo6,healthcare,P0005,Meraki MS120,5,2023-12-27,Remote telehealth setup
O01808,A0058,ManufacturingCo18,manufacturing,P0002,Meraki MX250,16,2024-04-14,Supply chain tracking
O01809,A0038,EducationCo18,education,P0008,Meraki MV22,40,2024-03-17,Campus wireless expansion
O01810,A0061,RetailCo1,retail,P0005,Meraki MS120,25,2024-05-11,Inventory system network
O01811,A0049,ManufacturingCo9,manufacturing,P0004,Meraki MR36,12,2023-12-02,IoT sensor connectivity
O01812,A0100,GovernmentCo20,government,P0004,Meraki MR36,16,2024-01-07,Secure inter-agency link
O01813,A0041,ManufacturingCo1,manufacturing,P0005,Meraki MS120,36,2023-09-16,Supply chain tracking
O01814,A0005,HealthcareCo5,healthcare,P0004,Meraki MR36,24,2023-05-29,Medical imaging storage
O01815,A0082,GovernmentCo2,government,P0002,Meraki MX250,20,2024-10-23,City surveillance camera
O01816,A0072,RetailCo12,retail,P0009,Meraki MV72,34,2025-03-19,Inventory system network
O01817,A0100,GovernmentCo20,government,P0008,Meraki MV22,6,2025-04-11,City surveillance camera
O01818,A0050,ManufacturingCo10,manufacturing,P0004,Meraki MR36,20,2024-02-27,IoT sensor connectivity
O01819,A0008,HealthcareCo8,healthcare,P0002,Meraki MX250,31,2023-10-17,HIPAA compliance monitoring
O01820,A0040,EducationCo20,education,P0004,Meraki MR36,26,2024-03-14,Online testing infrastructure
O01821,A0014,HealthcareCo14,healthcare,P0005,Meraki MS120,9,2023-08-11,Remote telehealth setup
O01822,A0040,EducationCo20,education,P0003,Meraki MR33,49,2025-01-09,Lecture hall streaming
O01823,A0029,EducationCo9,education,P0008,Meraki MV22,34,2023-12-26,Online testing infrastructure
O01824,A0005,HealthcareCo5,healthcare,P0008,Meraki MV22,23,2024-06-30,HIPAA compliance monitoring
O01825,A0024,EducationCo4,education,P0001,Meraki MX64,33,2023-09-09,Student device management
O01826,A0024,EducationCo4,education,P0006,Meraki MS225,2,2023-05-27,Campus wireless expansion
O01827,A0029,EducationCo9,education,P0001,Meraki MX64,8,2025-04-19,Campus wireless expansion
O01828,A0069,RetailCo9,retail,P0006,Meraki MS225,7,2024-10-16,In-store digital signage
O01829,A0070,RetailCo10,retail,P0005,Meraki MS120,1,2023-11-22,In-store digital signage
O01830,A0009,HealthcareCo9,healthcare,P0005,Meraki MS120,35,2025-01-06,HIPAA compliance monitoring
O01831,A0094,GovernmentCo14,government,P0008,Meraki MV22,43,2024-12-19,Public Wi-Fi rollout
O01832,A0076,RetailCo16,retail,P0002,Meraki MX250,36,2023-07-18,In-store digital signage
O01833,A0079,RetailCo19,retail,P0005,Meraki MS120,19,2023-09-18,Inventory system network
O01834,A0017,HealthcareCo17,healthcare,P0006,Meraki MS225,10,2025-01-24,Remote telehealth setup
O01835,A0002,HealthcareCo2,healthcare,P0005,Meraki MS120,1,2023-11-18,Patient data security
O01836,A0053,ManufacturingCo13,manufacturing,P0008,Meraki MV22,33,2023-10-01,IoT sensor connectivity
O01837,A0060,ManufacturingCo20,manufacturing,P0004,Meraki MR36,44,2023-10-08,Factory floor monitoring
O01838,A0065,RetailCo5,retail,P0003,Meraki MR33,37,2024-08-29,Inventory system network
O01839,A0067,RetailCo7,retail,P0002,Meraki MX250,3,2024-11-23,Customer analytics Wi-Fi
O01840,A0083,GovernmentCo3,government,P0008,Meraki MV22,48,2023-11-16,Secure inter-agency link
O01841,A0089,GovernmentCo9,government,P0005,Meraki MS120,41,2023-12-22,Secure inter-agency link
O01842,A0024,EducationCo4,education,P0006,Meraki MS225,43,2023-11-01,Campus wireless expansion
O01843,A0048,ManufacturingCo8,manufacturing,P0006,Meraki MS225,21,2023-06-12,Safety camera installation
O01844,A0029,EducationCo9,education,P0001,Meraki MX64,33,2024-06-19,Lecture hall streaming
O01845,A0027,EducationCo7,education,P0003,Meraki MR33,45,2023-05-07,Campus wireless expansion
O01846,A0005,HealthcareCo5,healthcare,P0006,Meraki MS225,2,2025-05-02,HIPAA compliance monitoring
O01847,A0065,RetailCo5,retail,P0005,Meraki MS120,46,2023-12-05,Customer analytics Wi-Fi
O01848,A0068,RetailCo8,retail,P0002,Meraki MX250,11,2023-06-08,Inventory system network
O01849,A0039,EducationCo19,education,P0005,Meraki MS120,26,2024-05-06,Lecture hall streaming
O01850,A0050,ManufacturingCo10,manufacturing,P0002,Meraki MX250,39,2024-08-11,Supply chain tracking
O01851,A0040,EducationCo20,education,P0004,Meraki MR36,2,2024-09-04,Lecture hall streaming
O01852,A0031,EducationCo11,education,P0008,Meraki MV22,49,2024-06-03,Online testing infrastructure
O01853,A0031,EducationCo11,education,P0010,Meraki MT10,25,2023-11-21,Online testing infrastructure
O01854,A0052,ManufacturingCo12,manufacturing,P0003,Meraki MR33,31,2024-02-08,Safety camera installation
O01855,A0003,HealthcareCo3,healthcare,P0008,Meraki MV22,39,2024-06-10,Medical imaging storage
O01856,A0094,GovernmentCo14,government,P0002,Meraki MX250,23,2023-05-12,Public Wi-Fi rollout
O01857,A0040,EducationCo20,education,P0003,Meraki MR33,42,2025-03-14,Campus wireless expansion
O01858,A0020,HealthcareCo20,healthcare,P0007,Meraki MV12,2,2023-11-10,Remote telehealth setup
O01859,A0028,EducationCo8,education,P0004,Meraki MR36,25,2023-09-11,Lecture hall streaming
O01860,A0091,GovernmentCo11,government,P0005,Meraki MS120,32,2025-03-31,Secure inter-agency link
O01861,A0024,EducationCo4,education,P0007,Meraki MV12,13,2023-07-31,Student device management
O01862,A0054,ManufacturingCo14,manufacturing,P0002,Meraki MX250,33,2025-01-10,Safety camera installation
O01863,A0033,EducationCo13,education,P0001,Meraki MX64,31,2024-02-23,Student device management
O01864,A0094,GovernmentCo14,government,P0007,Meraki MV12,35,2023-06-22,City surveillance camera
O01865,A0088,GovernmentCo8,government,P0003,Meraki MR33,48,2024-11-11,Public Wi-Fi rollout
O01866,A0022,EducationCo2,education,P0002,Meraki MX250,27,2024-07-12,Online testing infrastructure
O01867,A0019,HealthcareCo19,healthcare,P0009,Meraki MV72,31,2024-02-04,Remote telehealth setup
O01868,A0054,ManufacturingCo14,manufacturing,P0004,Meraki MR36,7,2023-06-11,Supply chain tracking
O01869,A0015,HealthcareCo15,healthcare,P0006,Meraki MS225,41,2023-08-23,HIPAA compliance monitoring
O01870,A0063,RetailCo3,retail,P0008,Meraki MV22,22,2023-05-06,Customer analytics Wi-Fi
O01871,A0002,HealthcareCo2,healthcare,P0010,Meraki MT10,5,2024-05-18,Patient data security
O01872,A0050,ManufacturingCo10,manufacturing,P0008,Meraki MV22,13,2025-04-22,Factory floor monitoring
O01873,A0079,RetailCo19,retail,P0005,Meraki MS120,29,2024-03-05,In-store digital signage
O01874,A0092,GovernmentCo12,government,P0010,Meraki MT10,27,2024-02-04,City surveillance camera
O01875,A0058,ManufacturingCo18,manufacturing,P0004,Meraki MR36,1,2023-12-14,IoT sensor connectivity
O01876,A0040,EducationCo20,education,P0005,Meraki MS120,16,2025-02-09,Campus wireless expansion
O01877,A0045,ManufacturingCo5,manufacturing,P0005,Meraki MS120,13,2025-04-12,Supply chain tracking
O01878,A0047,ManufacturingCo7,manufacturing,P0001,Meraki MX64,21,2024-03-19,IoT sensor connectivity
O01879,A0027,EducationCo7,education,P0004,Meraki MR36,42,2024-09-24,Student device management
O01880,A0001,HealthcareCo1,healthcare,P0010,Meraki MT10,41,2024-02-18,Remote telehealth setup
O01881,A0082,GovernmentCo2,government,P0005,Meraki MS120,23,2023-10-30,Emergency response network
O01882,A0014,HealthcareCo14,healthcare,P0008,Meraki MV22,4,2024-02-28,Remote telehealth setup
O01883,A0010,HealthcareCo10,healthcare,P0008,Meraki MV22,39,2023-07-28,HIPAA compliance monitoring
O01884,A0054,ManufacturingCo14,manufacturing,P0002,Meraki MX250,3,2024-12-12,Supply chain tracking
O01885,A0098,GovernmentCo18,government,P0010,Meraki MT10,6,2023-06-05,City surveillance camera
O01886,A0060,ManufacturingCo20,manufacturing,P0003,Meraki MR33,17,2024-12-30,Factory floor monitoring
O01887,A0031,EducationCo11,education,P0008,Meraki MV22,12,2024-12-13,Online testing infrastructure
O01888,A0041,ManufacturingCo1,manufacturing,P0006,Meraki MS225,14,2023-10-03,Safety camera installation
O01889,A0039,EducationCo19,education,P0001,Meraki MX64,31,2023-11-14,Online testing infrastructure
O01890,A0069,RetailCo9,retail,P0010,Meraki MT10,49,2023-11-12,POS security
O01891,A0009,HealthcareCo9,healthcare,P0009,Meraki MV72,42,2023-08-22,HIPAA compliance monitoring
O01892,A0020,HealthcareCo20,healthcare,P0001,Meraki MX64,26,2024-07-04,Remote telehealth setup
O01893,A0077,RetailCo17,retail,P0007,Meraki MV12,12,2024-07-11,Inventory system network
O01894,A0032,EducationCo12,education,P0010,Meraki MT10,41,2024-08-06,Lecture hall streaming
O01895,A0097,GovernmentCo17,government,P0006,Meraki MS225,16,2024-02-29,City surveillance camera
O01896,A0049,ManufacturingCo9,manufacturing,P0005,Meraki MS120,16,2023-11-02,Supply chain tracking
O01897,A0007,HealthcareCo7,healthcare,P0007,Meraki MV12,5,2025-04-11,Patient data security
O01898,A0016,HealthcareCo16,healthcare,P0010,Meraki MT10,40,2023-07-18,Remote telehealth setup
O01899,A0022,EducationCo2,education,P0002,Meraki MX250,49,2023-10-08,Lecture hall streaming
O01900,A0053,ManufacturingCo13,manufacturing,P0009,Meraki MV72,35,2023-08-10,Factory floor monitoring
O01901,A0056,ManufacturingCo16,manufacturing,P0006,Meraki MS225,5,2025-04-25,Safety camera installation
O01902,A0099,GovernmentCo19,government,P0009,Meraki MV72,48,2024-10-31,City surveillance camera
O01903,A0006,HealthcareCo6,healthcare,P0005,Meraki MS120,19,2025-04-20,HIPAA compliance monitoring
O01904,A0064,RetailCo4,retail,P0004,Meraki MR36,13,2025-04-08,Customer analytics Wi-Fi
O01905,A0061,RetailCo1,retail,P0005,Meraki MS120,22,2023-06-12,POS security
